query,dataset,avg_vanilla_time,avg_listener_register_time,avg_listener_bare_time,avg_listener_nowrite_time,avg_listener_full_time,overhead_register,overhead_bare,overhead_nowrite,overhead_write,total_overhead,clipped,overhead_register_pct,overhead_bare_pct,overhead_nowrite_pct,overhead_write_pct,listener_overhead_pct
query24.sql,tpcds,,9.368888888888888,9.384444444444444,9.276666666666667,9.34,,0.01555555555555621,0.0,0.06333333333333258,,False,,,,,
query25.sql,tpcds,31.25333333333333,32.66555555555556,32.00444444444444,32.03,32.21333333333334,1.4122222222222263,0.0,0.025555555555563103,0.18333333333333712,0.960000000000008,False,147.1064814814807,0.0,2.662037037037801,19.09722222222246,3.071672354948831
query26.sql,tpcds,14.372222222222222,15.447777777777778,15.22777777777778,15.427777777777777,15.715555555555556,1.0755555555555567,0.0,0.1999999999999975,0.28777777777777835,1.3433333333333337,False,80.0661703887511,0.0,14.88833746898244,21.422663358147265,9.346733668341711
query27.sql,tpcds,15.186666666666667,16.256666666666668,16.38888888888889,16.08,16.438888888888886,1.0700000000000003,0.13222222222222157,0.0,0.35888888888888815,1.252222222222219,False,85.44809228039067,10.5590062111801,0.0,28.660159716060353,8.245537020778439
query28.sql,tpcds,22.064444444444447,22.172222222222224,22.794444444444444,23.58111111111111,23.16444444444444,0.10777777777777686,0.62222222222222,0.7866666666666653,0.0,1.0999999999999943,False,9.797979797979766,56.56565656565665,71.51515151515177,0.0,4.985396313828153
query29.sql,tpcds,30.768888888888892,32.18555555555556,32.31555555555556,32.43666666666667,33.04,1.4166666666666679,0.13000000000000256,0.12111111111110517,0.6033333333333317,2.2711111111111073,False,62.377690802348496,5.72407045009797,5.3326810176122725,26.565557729941265,7.3811931243680355
query3.sql,tpcds,12.816666666666666,13.972222222222221,14.055555555555555,13.877777777777778,14.17111111111111,1.155555555555555,0.08333333333333393,0.0,0.2933333333333312,1.354444444444443,False,85.31583264971293,6.152584085315882,0.0,21.657095980311595,10.567837017771987
query30.sql,tpcds,,9.522222222222222,9.606666666666667,9.471111111111112,9.418888888888889,,0.08444444444444521,0.0,0.0,,False,,,,,
query31.sql,tpcds,20.76111111111111,22.444444444444443,21.494444444444444,22.11888888888889,22.531111111111112,1.6833333333333336,0.0,0.6244444444444461,0.4122222222222227,1.7700000000000031,False,95.10357815442546,0.0,35.27934714375396,23.289391086001242,8.525555258228541
query32.sql,tpcds,13.88,15.015555555555554,15.112222222222222,15.141111111111112,15.016666666666667,1.1355555555555537,0.09666666666666757,0.028888888888889852,0.0,1.1366666666666667,False,99.9022482893449,8.50439882697955,2.5415444770284323,0.0,8.18924111431316
query33.sql,tpcds,16.48,17.709999999999997,17.595555555555556,17.502222222222223,17.52777777777778,1.2299999999999969,0.0,0.0,0.025555555555555998,1.0477777777777781,False,117.39130434782574,0.0,0.0,2.4390243902439437,6.357874865156421
query34.sql,tpcds,14.217777777777776,15.540000000000001,15.391111111111112,15.596666666666668,15.844444444444443,1.3222222222222246,0.0,0.2055555555555557,0.24777777777777565,1.626666666666667,False,81.28415300546462,0.0,12.636612021857932,15.232240437158337,11.441075336042516
query35.sql,tpcds,18.13888888888889,19.081111111111113,18.948888888888888,19.604444444444443,19.39,0.9422222222222238,0.0,0.655555555555555,0.0,1.2511111111111113,False,75.31083481349923,0.0,52.39786856127881,0.0,6.897396630934151
query36.sql,tpcds,14.175555555555555,15.541111111111112,15.573333333333332,15.482222222222223,15.646666666666667,1.3655555555555576,0.032222222222220154,0.0,0.1644444444444435,1.471111111111112,False,92.82477341389736,2.1903323262838463,0.0,11.178247734138903,10.377802163348495
query37.sql,tpcds,15.207777777777778,16.495555555555555,16.48888888888889,16.473333333333333,16.67111111111111,1.2877777777777766,0.0,0.0,0.19777777777777672,1.4633333333333312,False,88.00303720577074,0.0,0.0,13.51556567957474,9.622269306641323
query38.sql,tpcds,20.513333333333335,21.441111111111113,21.593333333333334,21.755555555555556,22.142222222222223,0.9277777777777771,0.15222222222222115,0.1622222222222227,0.3866666666666667,1.6288888888888877,False,56.95770804911323,9.345156889495165,9.959072305593489,23.738062755798108,7.94063481746289
query39.sql,tpcds,,9.294444444444444,9.367777777777778,9.465555555555556,9.372222222222222,,0.07333333333333414,0.09777777777777708,0.0,,False,,,,,
query4.sql,tpcds,40.074444444444445,41.01444444444444,40.66444444444445,40.669999999999995,41.39,0.9399999999999977,0.0,0.005555555555545766,0.720000000000006,1.3155555555555551,False,71.45270270270255,0.0,0.4222972972965533,54.7297297297302,3.2827792719106097
query40.sql,tpcds,20.186666666666667,21.741111111111113,21.932222222222222,21.288888888888888,21.743333333333332,1.5544444444444458,0.191111111111109,0.0,0.45444444444444443,1.5566666666666649,False,99.85724482512511,12.276945039257553,0.0,29.193433261955782,7.711360634081893
query41.sql,tpcds,10.123333333333333,11.511111111111111,11.265555555555556,11.233333333333333,12.17,1.387777777777778,0.0,0.0,0.9366666666666674,2.046666666666667,False,67.80673181324647,0.0,0.0,45.765472312703615,20.217319723411265
query42.sql,tpcds,12.415555555555555,13.729999999999999,13.844444444444443,13.694444444444445,14.025555555555554,1.3144444444444439,0.11444444444444457,0.0,0.3311111111111096,1.6099999999999994,False,81.64251207729468,7.108350586611467,0.0,20.565907522429175,12.967603364954355
query43.sql,tpcds,12.954444444444444,14.067777777777778,13.946666666666665,14.103333333333333,14.193333333333333,1.1133333333333333,0.0,0.15666666666666806,0.08999999999999986,1.238888888888889,False,89.86547085201792,0.0,12.645739910314013,7.264573991031378,9.56342739514538
query44.sql,tpcds,15.049999999999999,16.08,16.02,15.875555555555556,15.954444444444444,1.0299999999999994,0.0,0.0,0.07888888888888879,0.9044444444444455,False,113.88206388206368,0.0,0.0,8.7223587223587,6.009597637504622
query45.sql,tpcds,13.604444444444445,14.744444444444444,15.098888888888887,14.874444444444444,15.083333333333334,1.1399999999999988,0.354444444444443,0.0,0.20888888888888957,1.4788888888888891,False,77.08489857250179,23.96694214876023,0.0,14.124718256949706,10.870630512904281
query46.sql,tpcds,14.761111111111111,15.80888888888889,16.105555555555554,15.946666666666665,16.051111111111112,1.0477777777777781,0.2966666666666651,0.0,0.10444444444444656,1.290000000000001,False,81.2230835486649,22.997416020671697,0.0,8.096468561584999,8.739179525780964
query47.sql,tpcds,19.194444444444443,20.788888888888888,20.227777777777778,20.267777777777777,20.60222222222222,1.594444444444445,0.0,0.03999999999999915,0.33444444444444343,1.4077777777777776,False,113.25966850828735,0.0,2.8413575374900737,23.756906077348,7.334298118668596
