query_id,bytes_vod,t_vod,rows_vod,bytes_freq,t_freq,rows_freq,bytes_random,t_random,rows_random,bytes_plain,t_plain,rows_plain,value
24.sql,9130921,0.67641724,4098204078,9132572,0.671735,4098204078,9130638,0.672534135,4098204078,9130638,0.662464253,4098204078,1
25.sql,12472074,0.497808998,5898499225,4402912,0.284183479,5898499225,12474162,0.481781842,5898499225,12473521,0.489181807,5898499225,1
26.sql,2560052,0.185803828,1833086260,2560056,0.146412791,1833086260,2560056,0.152473676,1833086260,2560056,0.150675704,1833086260,1
27.sql,12831353,1.383553955,10905977781,3842642,0.699953361,10905977781,12830015,1.358218731,10905977781,12830415,1.385056531,10905977781,1
28.sql,7293685,1.408034353,21626880000,7295450,1.427073642,21626880000,7293685,1.410160733,21626880000,7293685,1.411946515,21626880000,1
29.sql,13776328,0.488061155,5898499225,5795247,0.314042696,5898499225,13775954,0.496236937,5898499225,13775954,0.481951771,5898499225,1
30.sql,308371,0.160512274,39398229,308371,0.140768942,39398229,308371,0.140767329,39398229,308371,0.136415677,39398229,1
31.sql,7681849,0.445963599,4588530098,3888975,0.280393611,4588530098,7682259,0.442242511,4588530098,7682800,0.448887987,4588530098,1
32.sql,1430709,0.108646071,3604666098,1429177,0.108752944,3604666098,1429945,0.096891506,3604666098,1429177,0.1109358,3604666098,1
33.sql,10808733,0.386781795,6391515147,5327562,0.237544816,6391515147,10807582,0.392443537,6391515147,10810339,0.381945677,6391515147,1
34.sql,8674567,0.345220882,3606292327,5247753,0.255749023,3606292327,8674556,0.337517973,3606292327,8674556,0.341348447,3606292327,1
35.sql,7597189,0.681623762,6422875947,5035278,0.640697417,6422875947,7596693,0.685533319,6422875947,7596437,0.687994391,6422875947,1
36.sql,8633522,0.485360148,3604593127,2957146,0.250504677,3604593127,8633709,0.484361702,3604593127,8633709,0.481835896,3604593127,1
37.sql,2222304,0.114636346,3113073049,2222564,0.111390805,3113073049,2222564,0.108239492,3113073049,2222564,0.106416161,3113073049,1
38.sql,7598200,0.647814685,6395175147,5196104,0.608266674,6395175147,7598472,0.66873979,6395175147,7593608,0.630106632,6395175147,1
39.sql,174496,0.145153538,1310833055,174500,0.127212223,1310833055,174500,0.149028116,1310833055,174756,0.123971124,1310833055,1
40.sql,1770104,0.154855835,2130033055,1770108,0.159707389,2130033055,1769084,0.148030114,2130033055,1770364,0.164878611,2130033055,1
41.sql,9418,0.027494286,80000,9788,0.027274553,80000,9788,0.025896929,80000,9788,0.024111852,80000,100
42.sql,5970124,0.231573521,3604593049,1927600,0.07766218,3604593049,5970442,0.23066227,3604593049,5970442,0.229875724,3604593049,1
43.sql,5861970,0.312157899,3604553127,2431922,0.166352003,3604553127,5861970,0.326664742,3604553127,5861970,0.31665371,3604553127,1
44.sql,7235777,0.764268138,14418000000,7237437,0.748046115,14418000000,7235781,0.782195272,14418000000,7235781,0.767891873,14418000000,1
45.sql,2106332,0.210838999,985357049,2105584,0.210110662,985357049,2105584,0.209657342,985357049,2105584,0.234637295,985357049,1
46.sql,12828497,0.741825814,3607156327,7625043,0.631627029,3607156327,12828489,0.74488942,3607156327,12828489,0.725788151,3607156327,1
47.sql,7252342,1.056163922,3604593127,2903162,0.709126862,3604593127,7252529,1.056197783,3604593127,7252529,1.047405681,3604593127,1
48.sql,11437587,0.623241067,3635717927,3579567,0.371803227,3635717927,11437587,0.625741813,3635717927,11437587,0.624514626,3635717927,1
49.sql,15584886,0.56499576,7245908327,7582853,0.36963078,7245908327,15527822,0.552246535,7245908327,15527893,0.555241934,7245908327,1
50.sql,9345019,0.479475999,4096146176,8189762,0.469202236,4096146176,9344731,0.470811879,4096146176,9344731,0.491455425,4096146176,1
51.sql,7669841,2.867598565,4587666098,4154145,2.705002919,4587666098,7669089,3.987181996,4587666098,7669601,3.930526211,4587666098,1
52.sql,5970779,0.23653133,3604593049,1928709,0.078727129,3604593049,5970783,0.22948683,3604593049,5970783,0.231668435,3604593049,1
53.sql,7252305,0.312550656,3604593127,2707746,0.165589136,3604593127,7252674,0.299768288,3604593127,7252674,0.302823707,3604593127,1
54.sql,9154536,0.373895659,6392256274,5107261,0.250762242,6392256274,9156409,0.370763072,6392256274,9154995,0.372305918,6392256274,1
55.sql,5970779,0.232061941,3604593049,1924408,0.075851843,3604593049,5970783,0.232518466,3604593049,5970783,0.251861263,3604593049,1
56.sql,10802779,0.424711664,6391515147,5320378,0.263589994,6391515147,10803055,0.382840672,6391515147,10801294,0.412384868,6391515147,1
57.sql,2021426,0.405821839,1802353055,2021869,0.387664354,1802353055,2022637,0.399327824,1802353055,2022381,0.415157034,1802353055,1
58.sql,9049789,0.380560285,6390537441,4929682,0.294422843,6390537441,9049041,0.364309548,6390537441,9048017,0.399356997,6390537441,1
59.sql,5863864,0.773269537,3604699303,4832767,0.516865422,3604699303,5865232,0.759555458,3604699303,5865513,0.760445041,3604699303,1
60.sql,10842007,0.39329429,6391515147,5412383,0.241219755,6391515147,10842507,0.392750269,6391515147,10842576,0.390396346,6391515147,1
61.sql,10058191,0.605638875,7213514665,2095295,0.254587764,7213514665,10058124,0.605808775,7213514665,10058890,0.636170471,7213514665,1
62.sql,2316529,0.14910098,983113101,2315777,0.173283328,983113101,2315777,0.167566438,983113101,2315777,0.153454293,983113101,1
63.sql,7252470,0.273900585,3604593127,2707985,0.137308227,3604593127,7252657,0.286460788,3604593127,7252657,0.283458017,3604593127,1
64.sql,22783648,1.079890232,6290255676,12288446,0.846237439,6290255676,22783049,1.088634927,6290255676,22782793,1.090184419,6290255676,1
65.sql,7253464,0.848110047,7209146176,2689450,0.540327702,7209146176,7253724,0.847931771,7209146176,7253724,0.854573391,7209146176,1
66.sql,3881990,0.214111839,2785598950,5309552,0.259473496,2785598950,5308575,0.2556893,2785598950,5309565,0.247599646,2785598950,1
67.sql,8593012,2.899680951,3604593127,2966987,2.656809018,3604593127,8593199,2.872325712,3604593127,8593199,2.905176908,3604593127,1
68.sql,14212061,0.599758708,3607156327,8098656,0.455979532,3607156327,14212309,0.615830629,3607156327,14215125,0.622208631,3607156327,1
69.sql,7500632,0.32668333,6422875947,4790349,0.276581138,6422875947,7497960,0.302619844,6422875947,7497960,0.316776569,6422875947,1
70.sql,5861472,0.638771212,7209106254,2432704,0.392981916,7209106254,5862141,0.637483788,7209106254,5861728,0.620271459,7209106254,1
71.sql,10459204,0.548865049,6390105547,5472317,0.384741516,6390105547,10861568,0.496616651,6390105547,10860984,0.536400557,6390105547,1
72.sql,7515280,0.817696448,3471639564,7515284,0.83161603,3471639564,7515279,0.823775834,3471639564,7515279,0.80190056,3471639564,1
73.sql,8674311,0.300529513,3606292327,5085066,0.209910901,3606292327,8674300,0.303456459,3606292327,8674300,0.290999827,3606292327,1
74.sql,7707610,1.226665524,9182260196,4803882,1.219683609,9182260196,7710954,1.164571421,9182260196,7707370,1.162154165,9182260196,1
75.sql,14907804,1.048045683,7246028327,10320337,0.929650213,7246028327,14908049,1.035373229,7246028327,14908137,1.072958421,7246028327,1
76.sql,13302891,0.480332016,6390099147,12230998,0.467972964,6390099147,13323023,0.482866768,6390099147,13323627,0.486435991,6390099147,1
77.sql,11761636,0.475597789,7246128566,6436703,0.348492667,7246128566,11759828,0.482656999,7246128566,11759828,0.483947665,7246128566,1
78.sql,17646586,1.746468274,7245908327,9699266,1.538559152,7245908327,17645539,1.753936878,7245908327,17645539,1.773790098,7245908327,1
79.sql,12810180,0.526132623,3606292327,7602886,0.346135339,3606292327,12810172,0.523692044,3606292327,12810172,0.528020734,3606292327,1
80.sql,17230345,0.77934778,7246041382,7845256,0.450216125,7246041382,17229309,0.747669712,7246041382,17228797,0.750864861,7246041382,1
81.sql,325206,0.209858648,330349049,325462,0.206643444,330349049,325206,0.221105831,330349049,325206,0.192410507,330349049,1
82.sql,3363898,0.164478048,4915313049,3307795,0.151837004,4915313049,3363902,0.163120667,4915313049,3363902,0.160271639,4915313049,1
83.sql,907850,0.08958158,856706621,906830,0.110432346,856706621,906781,0.097767452,856706621,907037,0.099575548,856706621,1
84.sql,415359,0.101904236,524424020,415359,0.104308454,524424020,412939,0.100081853,524424020,412939,0.098692115,524424020,100
85.sql,3504576,0.555653102,1081740372,3503817,0.544097226,1081740372,3503817,0.530814079,1081740372,3503817,0.534613447,1081740372,1
86.sql,1720955,0.140979457,983153049,1720390,0.139148686,983153049,1720390,0.143767028,983153049,1720390,0.142209448,983153049,1
87.sql,7594360,0.749511477,6395175147,5191240,0.660916616,6395175147,7594376,0.681754669,6395175147,7592840,0.728375775,6395175147,1
88.sql,5861367,1.263275809,28836589424,5862647,1.240526858,28836589424,5861949,1.224673386,28836589424,5860468,1.239416861,28836589424,1
89.sql,7252235,0.311307131,3604593127,2701020,0.165292555,3604593127,7252422,0.308968035,3604593127,7252422,0.308866055,3604593127,1
90.sql,930239,0.078419462,1966268136,1716654,0.113687148,1966268136,1716390,0.118233083,1966268136,1716795,0.118939895,1966268136,1000
91.sql,301287,0.088898399,360657055,301031,0.117683839,360657055,300002,0.09777606,360657055,301282,0.10941741,360657055,1
92.sql,1720518,0.140102423,1966266098,1720026,0.147655871,1966266098,1719770,0.160109274,1966266098,1721050,0.136993151,1966266098,1
93.sql,9381337,0.567043122,4096000075,9382999,0.586016983,4096000075,9381031,0.606515032,4096000075,9381031,0.581361813,4096000075,1
94.sql,3131407,0.206688023,2003314255,3130655,0.184806754,2003314255,3130655,0.179248296,2003314255,3130655,0.187958623,2003314255,1
95.sql,3131407,1.518424933,4952434255,3130655,1.405686631,4952434255,3130655,1.402852793,4952434255,3130655,1.408022503,4952434255,1
96.sql,5860220,0.166114808,3604573678,5861969,0.175232041,3604573678,5860212,0.168109868,3604573678,5860212,0.171218108,3604573678,1
97.sql,7723430,0.596370875,5406866098,4204902,0.487338629,5406866098,7721638,0.603458468,5406866098,7721638,0.611492588,5406866098,1
98.sql,5972030,0.34288125,3604593049,1858082,0.162345603,3604593049,5972217,0.302928471,3604593049,5972217,0.295661822,3604593049,1
99.sql,2292716,0.194818554,1802313081,2291180,0.193362964,1802313081,2291948,0.196465038,1802313081,2292716,0.185193682,1802313081,1
