query,dataset,runtime
query17.sql,tpcds,14722
query131.sql,tpcds,2078
query112.sql,tpcds,1429
query58.sql,tpcds,3410
query36.sql,tpcds,2258
query121.sql,tpcds,2120
query115.sql,tpcds,2190
query20.sql,tpcds,1707
query22.sql,tpcds,3208
query49.sql,tpcds,8273
query83.sql,tpcds,3507
query71.sql,tpcds,3377
query108.sql,tpcds,732
query11.sql,tpcds,25254
query125.sql,tpcds,1934
query5.sql,tpcds,6247
query116.sql,tpcds,2594
query6.sql,tpcds,5939
query92.sql,tpcds,1877
query104.sql,tpcds,1454
query88.sql,tpcds,6946
query65.sql,tpcds,4878
query52.sql,tpcds,927
query130.sql,tpcds,1562
query31.sql,tpcds,9652
query114.sql,tpcds,2121
query54.sql,tpcds,5941
query76.sql,tpcds,2869
query72.sql,tpcds,27198
query18.sql,tpcds,3534
query35.sql,tpcds,5955
query100.sql,tpcds,990
query95.sql,tpcds,10957
query90.sql,tpcds,1878
query7.sql,tpcds,3792
query37.sql,tpcds,1822
query21.sql,tpcds,2312
query93.sql,tpcds,10338
query129.sql,tpcds,1301
query109.sql,tpcds,1578
query126.sql,tpcds,1656
query29.sql,tpcds,13503
query50.sql,tpcds,6224
query87.sql,tpcds,9930
query10.sql,tpcds,5075
